Time-Stamp,DeviceID,DeviceType,Status,MAX_High_Current,MIN_High_Current,MAX_Mid_Current,MIN_Mid_Current,MAX_Low_Current,MIN_Low_Current,MAX_Off_Current,MIN_Off_Current,SW1,Current-1,SW2,Current-2,SW3,Current-3,SW4,Current-4,Lot_ID,Issue-Name,Print_Status,Firmware_Version
2024-07-01 15:38:46,F4CE36AD0ED24E10,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,832 mA,off,12 mA,1,913 mA,2,991 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36AD73BCBEBD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1077 mA,off,11 mA,1,1000 mA,2,933 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36AE6523D4BD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,900 mA,off,10 mA,1,1040 mA,2,1061 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36AF273C850F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,850 mA,off,13 mA,1,968 mA,2,846 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36AF30598393,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,859 mA,off,11 mA,1,863 mA,2,836 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36B08886A305,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,835 mA,off,10 mA,1,972 mA,2,1099 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36B09A115B21,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1039 mA,off,10 mA,1,1089 mA,2,870 mA,DEMO-L202411,,1,
2024-07-04 14:08:34,F4CE36B1F1A845DD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,782 mA,off,13 mA,1,938 mA,2,994 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36B2829D2D3C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,921 mA,off,11 mA,1,978 mA,2,937 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36B3A15262AC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,959 mA,off,12 mA,1,833 mA,2,982 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36B3AF4EE5B7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1011 mA,off,10 mA,1,894 mA,2,882 mA,DEMO-L202411,,1,
2024-07-04 14:47:37,F4CE36B53E067C62,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1015 mA,off,11 mA,1,754 mA,2,959 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36B54808FE57,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,858 mA,off,11 mA,1,810 mA,2,786 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36B54BD067DE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1013 mA,off,11 mA,1,873 mA,2,1052 mA,DEMO-L202411,,1,
2024-07-03 15:23:37,F4CE36B629F01596,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,809 mA,OFF,10 mA,LOW,831 mA,MID,930 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36B7035B57B5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,877 mA,off,11 mA,1,1074 mA,2,910 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36B71199422E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,978 mA,off,11 mA,1,1003 mA,2,919 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36B762593165,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,943 mA,off,10 mA,1,1024 mA,2,1077 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36B7815B91B8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,834 mA,off,10 mA,1,1137 mA,2,983 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE36B7BC5931B9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,798 mA,off,11 mA,1,797 mA,2,867 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36B8E781B841,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,827 mA,off,12 mA,1,1002 mA,2,1018 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36B935799AEB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1022 mA,off,13 mA,1,1030 mA,2,787 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36BAB6E479F0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,903 mA,off,11 mA,1,894 mA,2,808 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36BAC278BC89,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1046 mA,off,11 mA,1,972 mA,2,1097 mA,DEMO-L202411,,1,
2024-07-02 10:18:00,F4CE36BBE9E98558,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,964 mA,off,11 mA,1,1040 mA,2,1004 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36BD2C1E982F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,905 mA,off,11 mA,1,984 mA,2,1023 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36BDC95BB737,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,859 mA,off,12 mA,1,905 mA,2,871 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36BDDDA91703,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1006 mA,off,10 mA,1,969 mA,2,882 mA,DEMO-L202411,,1,
2024-07-02 10:18:00,F4CE36BE0D3C6B69,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,954 mA,off,12 mA,1,994 mA,2,1000 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE36BE0D61186D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1018 mA,off,11 mA,1,984 mA,2,943 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36BE3CF76522,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1025 mA,off,11 mA,1,767 mA,2,790 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36BEF5565348,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,856 mA,off,11 mA,1,1028 mA,2,875 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36BF0E8E9E71,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,886 mA,off,12 mA,1,953 mA,2,1040 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36BFC15D2514,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,889 mA,off,10 mA,1,932 mA,2,990 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36BFDC52ACF3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,889 mA,off,10 mA,1,1027 mA,2,905 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C13D9E7AB2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,886 mA,OFF,12 mA,LOW,1037 mA,MID,901 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36C15BA2A66C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,774 mA,off,11 mA,1,905 mA,2,995 mA,DEMO-L202411,,1,
2024-07-04 14:47:37,F4CE36C1F28196D5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,883 mA,off,12 mA,1,839 mA,2,845 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36C27A3F1A11,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1020 mA,off,11 mA,1,813 mA,2,979 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36C33F683575,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,989 mA,off,13 mA,1,908 mA,2,857 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36C439DB7A9F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1096 mA,off,11 mA,1,1072 mA,2,1054 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36C4986596E5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1088 mA,off,11 mA,1,1135 mA,2,819 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36C4B944B71E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,989 mA,off,11 mA,1,987 mA,2,891 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36C4EC603044,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,862 mA,off,10 mA,1,840 mA,2,967 mA,DEMO-L202411,,1,
2024-07-01 15:06:22,F4CE36C4F1ABD4F6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,894 mA,OFF,13 mA,LOW,990 mA,MID,1028 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C524F59018,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1031 mA,off,10 mA,1,1056 mA,2,948 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C52F304842,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,889 mA,off,11 mA,1,895 mA,2,945 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36C5819F7E28,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,980 mA,off,12 mA,1,1048 mA,2,972 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C58DE5EF06,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1056 mA,off,12 mA,1,1092 mA,2,982 mA,DEMO-L202411,,1,
2024-07-10 16:24:42,F4CE36C5C8126776,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,905 mA,off,11 mA,1,1086 mA,2,987 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE36C5E4EA4A4A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1012 mA,off,12 mA,1,907 mA,2,774 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C64F4E5A59,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,841 mA,off,11 mA,1,981 mA,2,1053 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36C66C4C2133,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,811 mA,off,10 mA,1,877 mA,2,1007 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36C6C1C5CBEC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,929 mA,off,10 mA,1,847 mA,2,1088 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE36C6D045857B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,971 mA,off,9 mA,1,821 mA,2,953 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36C72AF548AB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,832 mA,off,10 mA,1,823 mA,2,894 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36C786D648BD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,883 mA,off,12 mA,1,1038 mA,2,1143 mA,DEMO-L202411,,1,
2024-07-01 15:38:46,F4CE36C7AB5761A4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1007 mA,off,12 mA,1,857 mA,2,954 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36C7F6DB15E9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1001 mA,off,13 mA,1,839 mA,2,795 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36C81A2DF9D3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,992 mA,off,12 mA,1,932 mA,2,973 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36C84D078927,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,977 mA,off,12 mA,1,962 mA,2,940 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36C89C83E8F7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,959 mA,off,11 mA,1,799 mA,2,776 mA,DEMO-L202411,,1,
2024-07-01 14:17:07,F4CE36C908BCB9CA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,915 mA,off,13 mA,1,965 mA,2,893 mA,DEMO-L202411,,1,
2024-07-01 15:38:46,F4CE36C9BC293CCD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,866 mA,OFF,9 mA,LOW,1038 mA,MID,909 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36C9BF3AAE0B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,855 mA,off,10 mA,1,1014 mA,2,1003 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36CA920C75A2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,811 mA,OFF,11 mA,LOW,998 mA,MID,916 mA,DEMO-L202411,,1,
2024-07-04 14:47:37,F4CE36CB0E056B36,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1015 mA,off,12 mA,1,954 mA,2,998 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE36CB4D233389,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,985 mA,off,10 mA,1,939 mA,2,906 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36CB89215176,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,875 mA,off,11 mA,1,844 mA,2,944 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36CBCD4F5543,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,919 mA,off,10 mA,1,774 mA,2,1017 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36CBF5AE4DD5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,853 mA,off,12 mA,1,880 mA,2,1021 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36CC20C4758E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1059 mA,off,12 mA,1,1058 mA,2,1014 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36CD44BBE2BA,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1049 mA,off,11 mA,1,1067 mA,2,852 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36CDDF2CA897,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,862 mA,off,10 mA,1,1037 mA,2,898 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE36CED78AC957,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1004 mA,off,12 mA,1,888 mA,2,974 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36CF69AD9289,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,860 mA,off,12 mA,1,785 mA,2,1162 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36D073957E87,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,940 mA,off,10 mA,1,992 mA,2,985 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36D144038F96,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,832 mA,off,11 mA,1,774 mA,2,849 mA,DEMO-L202411,,1,
2024-07-01 14:17:07,F4CE36D166597960,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,985 mA,off,13 mA,1,869 mA,2,860 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36D198F2937B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1089 mA,off,10 mA,1,1069 mA,2,975 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE36D1C99031A9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,963 mA,off,10 mA,1,1007 mA,2,849 mA,DEMO-L202411,,1,
2024-07-08 10:42:19,F4CE36D31C69A0E0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,776 mA,off,13 mA,1,776 mA,2,996 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE36D31D79B4A8,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,838 mA,off,11 mA,1,854 mA,2,877 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36D34ED59605,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,858 mA,off,11 mA,1,1092 mA,2,1055 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36D352BF0663,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1008 mA,off,11 mA,1,1107 mA,2,926 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36D3945A1C5B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1028 mA,off,12 mA,1,766 mA,2,882 mA,DEMO-L202411,,1,
2024-07-03 15:06:02,F4CE36D470F1170A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,834 mA,OFF,11 mA,LOW,960 mA,MID,878 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36D55581EAC6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1162 mA,off,11 mA,1,871 mA,2,823 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36D586D9244B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,872 mA,OFF,11 mA,LOW,859 mA,MID,1002 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36D659C00644,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,904 mA,off,12 mA,1,1099 mA,2,913 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36D68954367A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,929 mA,off,12 mA,1,832 mA,2,1039 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36D728A79E3B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,857 mA,off,11 mA,1,1016 mA,2,796 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36D7384BCDD2,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1079 mA,off,11 mA,1,1078 mA,2,1080 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36D7D899F6C5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,984 mA,off,12 mA,1,831 mA,2,1005 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36D7FE09C33F,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,782 mA,off,11 mA,1,1022 mA,2,832 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36D8E02482A3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,984 mA,off,10 mA,1,812 mA,2,909 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36D8E067741D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,980 mA,OFF,12 mA,LOW,801 mA,MID,803 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36D99D3D9462,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,937 mA,off,11 mA,1,806 mA,2,1024 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36D9B4AD6C68,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1042 mA,off,11 mA,1,897 mA,2,1065 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36DAB3D7AB0D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,846 mA,off,12 mA,1,1026 mA,2,974 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36DC740DCD6E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,854 mA,OFF,10 mA,LOW,863 mA,MID,929 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36DCD4E5055B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,963 mA,off,10 mA,1,882 mA,2,987 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36DE240D89DF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,812 mA,off,11 mA,1,816 mA,2,932 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36DE4A6A232A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,895 mA,off,10 mA,1,1107 mA,2,911 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36DE7578276E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,900 mA,off,11 mA,1,924 mA,2,915 mA,DEMO-L202411,,1,
2024-07-01 13:59:24,F4CE36DF235FC980,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1021 mA,off,11 mA,1,948 mA,2,896 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36DF43D30292,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,886 mA,off,11 mA,1,897 mA,2,782 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36E02941F9F7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,781 mA,OFF,11 mA,LOW,994 mA,MID,930 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36E05202E778,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,968 mA,off,12 mA,1,803 mA,2,935 mA,DEMO-L202411,,1,
2024-07-04 14:16:01,F4CE36E09D4F3776,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,780 mA,off,10 mA,1,800 mA,2,888 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36E0ABBE952D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1017 mA,off,11 mA,1,1004 mA,2,962 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36E18B8A8F94,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1043 mA,off,10 mA,1,1066 mA,2,848 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36E1935A3EEB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,859 mA,off,9 mA,1,878 mA,2,925 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36E1BD66F7D3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,832 mA,OFF,12 mA,LOW,830 mA,MID,941 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36E1D54A94BE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,890 mA,off,11 mA,1,969 mA,2,1040 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36E203E99CC0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,890 mA,off,12 mA,1,884 mA,2,1030 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36E204EA62B0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1084 mA,off,12 mA,1,931 mA,2,1120 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36E2466C3750,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1018 mA,off,12 mA,1,948 mA,2,926 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36E317F54BAD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,839 mA,off,11 mA,1,1126 mA,2,934 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36E35E4480FD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,941 mA,off,13 mA,1,899 mA,2,1020 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36E3630B7D98,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,930 mA,off,10 mA,1,880 mA,2,1104 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36E491249805,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,926 mA,off,11 mA,1,895 mA,2,845 mA,DEMO-L202411,,1,
2024-07-02 10:18:00,F4CE36E49A6E83B7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1001 mA,off,12 mA,1,875 mA,2,987 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36E68194D7C4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,883 mA,off,9 mA,1,947 mA,2,1013 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36E73DBA3904,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,909 mA,off,9 mA,1,969 mA,2,1044 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36E77DBA9F13,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1052 mA,off,12 mA,1,863 mA,2,1060 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36E8F0FDA6C4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,871 mA,off,11 mA,1,929 mA,2,918 mA,DEMO-L202411,,1,
2024-11-11 11:39:10,F4CE36E98DAB3D53,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,10 mA,off,12 mA,1,12 mA,2,10 mA,DEMO-L202411,,0,ActuatorContoller3CH-v01010100.hex
2024-07-04 15:15:21,F4CE36EAD251F7D6,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,817 mA,off,12 mA,1,790 mA,2,1017 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36EBE2F06C25,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,892 mA,off,11 mA,1,889 mA,2,1043 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36EBF9098A2D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,855 mA,off,12 mA,1,922 mA,2,964 mA,DEMO-L202411,,1,
